№,Point_type,Category,Name_mon,Name_eng,Aimag_name_mon,Aimag_name_eng,Sum_name_mon,Sum_name_eng,Lat,Long,Description_mon,Description_eng,Photo_URL,Name_kr,Name_jp,Name_cn,Name_ru
482,1,Байгалийн үзэсгэлэнт газар,Цойцон нуур,Tsoitson Lake,Хөвсгөл,Khuvsgul,Ренчинлхүмбэ,Renchinlhumbe,51.31438,99.5765,Рэнчинлхүмбэ сумын төвөөс баруун хойд зүгт 25 км зайтай оршино.,It is located 25 km northwest of the center of Renchinlhumbe soum.,https://www.dropbox.com/scl/fi/cf4fyetwqg1v4nzlbki1z/.jpg?rlkey=48wlr2d0qqnmxu4aaoylsbe3g&raw=1,초이촌 호수,ツォイチョン湖,措伊琼湖,Озеро Цойцон
483,2,Түүхийн дурсгалт газар,Уушгийн өврийн буган хөшөө,Uushgiin Uvur Deer Stone,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,49.65565,99.92866,Аймгийн төв Мөрөн хотоос 18 км зайтай орших Уушиг уулын өвөрт булш хиргисүүр хөшөө чулуу маш олонтой бөгөөд нэгэн дор 14 буган хөшөө буй.,"Located 18 km from the provincial capital, Muron, on the slopes of Uushig Mountain, there are many tombstones and stone statues, including 14 deer statues.",https://www.dropbox.com/scl/fi/blk8pncw1tn69ed4m1y5w/.jpeg?rlkey=8ihz8rss8yzzlborc0f4kz1uw&raw=1,우쉬긴 우부르 사슴 돌,ウシュギイン・ウブル鹿の石,乌什金·乌武尔·鹿石,Олений камень Уушгийн Увур
484,1,Байгалийн үзэсгэлэнт газар,Мөнхсарьдиг уул (3491м),Munkhsardig Mountain (3491m),Хөвсгөл,Khuvsgul,Ханх,Khankh,51.71892,100.59685,Далайн түвшнээс дээш 3491 метр өргөгдсөн уул.,A mountain that rises 3491 meters above sea level.,https://www.dropbox.com/scl/fi/3q00lg8x8a41cmg7h7wfw/.jpg?rlkey=k5e0w53icv7c9ql39rn50ulp5&raw=1,뭉크사르디그 산,ムンクサルディグ山,蒙克萨迪格山,Гора Мункхсардиг
485,1,Байгалийн үзэсгэлэнт газар,Элст эрэг,Sand Beach,Хөвсгөл,Khuvsgul,Ханх,Khankh,51.61475,100.57373,Ханх сумын төвөөс баруун хойд зүгт 15 км зайтай оршино.,It is located 15 km northwest of the center of Khankh soum.,https://www.dropbox.com/scl/fi/4ea5kn5bjpvqwb3zredti/.jpg?rlkey=a9rgywj7jdprb0dkqpf2a53hv&raw=1,모래사장,砂浜,沙滩,Песчаный пляж
486,1,Байгалийн үзэсгэлэнт газар,Хөвсгөл нуур,Khubsugul Lake,Хөвсгөл,Khuvsgul,Ханх,Khankh,50.99178,100.42641,"Хөвсгөл нуур нь Монгол улсын хойд хэсэгт Хөвсгөл аймагт далайн түвшнээс 1645 метр өндөрт оршдог цэнгэг устай нуур. Энэ нуур нь Монголын хамгийн их эзлэхүүнтэй, хамгийн гүн нуур юм. Хөвсгөл нуурын хамгийн гүн хэсэгтээ 262.4 метр, урт нь 136 км, хамгийн өргөн хэсэг нь 36,5 км ажээ.","Khuvsgul Lake is a freshwater lake located in Khuvsgul Province in northern Mongolia at an altitude of 1,645 meters above sea level. It is the largest and deepest lake in Mongolia. Khuvsgul Lake is 262.4 meters deep at its deepest point, 136 km long, and 36.5 km wide at its widest point.","https://www.dropbox.com/scl/fi/10ui5z3hr7ozvny1w9x7o/.jpg?rlkey=6u3m4sso6jbuy5hktksxzfgus&raw=1,https://www.dropbox.com/scl/fi/s0bc0g0kiwx5qy2p6zn8s/1.jpg?rlkey=oz8lndljd83wxplscb07jvayv&raw=1",쿳수굴 호수,フブスグル湖,库苏古尔湖,Озеро Хубсугул
487,1,Байгалийн үзэсгэлэнт газар,Хурцын агуй,Khurts Cave,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,50.15557,99.81779,Алаг-Эрдэнэ сумын төвөөс баруун хойд зүгт 20 км зайтай оршино.,It is located 20 km northwest of the center of Alag-Erdene soum.,,쿠르트 동굴,クルツ洞窟,库尔特洞穴,Пещера Хурц
488,1,Байгалийн үзэсгэлэнт газар,Хүслийн хад,The Rock of Desire,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,50.545673,100.211352,Хатгал тосгоноос хойд зүгт 14 км зайтай оршино.,It is located 14 km north of Khatgal village.,https://www.dropbox.com/scl/fi/u2qkksvthjdk1qgqk5s2d/.jpg?rlkey=snow2yztdwd8asf7cbouswwmh&raw=1,욕망의 바위,欲望の岩,欲望之岩,Скала Желания
489,1,Байгалийн үзэсгэлэнт газар,Эрхэл нуур,Erkhel Lake,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,49.94265,99.91613,Алаг-Эрдэнэ сумын төвөөс баруун өмнө зүгт 23 км зайтай оршино.,It is located 23 km southwest of the center of Alag-Erdene soum.,https://www.dropbox.com/scl/fi/mq7u8ycf916dgxd5gnx6z/.jpg?rlkey=eby8fyob5ux7kg4ma8ntkp0ja&raw=1,에르켈 호수,エルケル湖,埃尔克湖,Озеро Эрхель
490,1,Байгалийн үзэсгэлэнт газар,Сангийн далай нуур (Хөвсгөл),Sangiin Dalai Lake (Khuvsgul),Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,49.24725,99.04066,"Бүрэнтогтох, цагаан-Уул, Шинэ-Идэр сумдын хилийн заагт Далайн түвшнээс дээр 1891 метр өндөрт оршино.","It is located at an altitude of 1891 meters above sea level on the border of Burentogtoh, Tsagaan-Uul, and Shine-Ider soums.",https://www.dropbox.com/scl/fi/td36gfyx4slhnpdps7qdd/..JPG?rlkey=xgin0p69fivvgtu6nec0sqk8i&raw=1,상긴 호수,サンギン湖,桑金湖,Озеро Сангийн Далай
491,1,Байгалийн үзэсгэлэнт газар,Тунамал нуур,Tunamal Lake,Хөвсгөл,Khuvsgul,Цагаан-Уул,Tsagaan-Uul,49.41267,98.523,Далайн түвшнээс дээш 1988 метр өндөрт орших нуур.,The lake is located at an altitude of 1988 meters above sea level.,https://www.dropbox.com/scl/fi/7xo6meix9eefde7c6h4jo/.jpg?rlkey=gfcx3zn037p204s196uxre07p&raw=1,特纳马尔湖,トゥナマル湖,特纳马尔湖,Озеро Тунамал
492,1,Байгалийн үзэсгэлэнт газар,Бошлой хад,Boshloi Rock,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,50.14724,98.88119,Баянзүрх сумын төвөөс баруун өмнө зүгт 8 км зайтай оршино.,It is located 8 km southwest of the center of Bayanzurkh soum.,https://www.dropbox.com/scl/fi/cyc9ik8xzouhxkccrbkrp/.jpg?rlkey=6bottol3ttjsw90u4b6phvzz9&raw=1,보슐로이 록,ボシュロイロック,博什洛伊岩,Бошлой Скала
493,1,Байгалийн үзэсгэлэнт газар,Уширын хүрхрээ,Ushir Waterfall,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,50.16787,98.96062,Баянзүрх сумын төвөөс баруун өмнө зүгт 1.5 км зайтай оршино.,It is located 1.5 km southwest of the center of Bayanzurkh soum.,https://www.dropbox.com/scl/fi/wd3ybrovwto1zswd9lul0/.jpg?rlkey=3rottjo7p2ck7cvbnsxidue5m&raw=1,우시르 폭포,ウシル滝,乌希尔瀑布,Водопад Уширин
494,1,Байгалийн үзэсгэлэнт газар,Шигтгээ хад,Shigtgee Rock,Хөвсгөл,Khuvsgul,Улаан-Уул,Ulaan-Uul,50.7812,99.52451,Улаан-Уул сумын төвөөс зүүн хойд зүгт 35 км зайтай оршино.,It is located 35 km northeast of the center of Ulaan-Uul soum.,https://www.dropbox.com/scl/fi/2pzea9llfclpypw43tqnf/.jpg?rlkey=a6mzk6fs8qlj4bjwz0w9st6ih&raw=1,시그트기 록,シグトギーロック,希格特吉岩,Шигтги Скала
495,1,Байгалийн үзэсгэлэнт газар,Ар босготын хавцал,Canyon Ar Bosgot,Хөвсгөл,Khuvsgul,Улаан-Уул,Ulaan-Uul,50.79262,99.51672,Улаан-Уул сумын төвөөс зүүн хойд зүгт 33.5 км зайтай оршино.,It is located 33.5 km northeast of the center of Ulaan-Uul soum.,https://www.dropbox.com/scl/fi/d5jen7cipcqqww9npf7b9/.jpg?rlkey=q4y6qfwp27q9w3ytnbp9ru33s&raw=1,캐니언 아르 보스곳,キャニオン・アル・ボスゴット,峡谷阿博斯戈特,Каньон Ар Босгот
496,1,Байгалийн үзэсгэлэнт газар,Улаан тайга байгалийн цогцолбор газар,Ulaantaiga Bio Reserve,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,50.33779,98.36527,Уулын тайгын бүслүүр тархсан өндөр уулс юм. ,The mountain taiga belt is spread over high mountains.,https://www.dropbox.com/scl/fi/4pjpejbry4de88atgvo65/.jpg?rlkey=8qwwl5m74oq761r1s2rzw4w8k&raw=1,레드 타이가 국립공원,レッドタイガ国立公園,红泰加国家公园,Национальный парк Красная тайга
497,1,Байгалийн үзэсгэлэнт газар,Шишгэд гол,Shishged River,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,51.47938,98.86744,"Хөвсгөл аймгийн Рэнчинлхүмбэ, Цагааннуур, Улаан-Уул сумдын нутгаар урсан ОХУ-ын нутаг уруу урсан орно. ","It flows through the Renchinlhumbe, Tsagaannuur, and Ulaan-Uul soums of Khuvsgul aimag and enters the territory of Russia.",https://www.dropbox.com/scl/fi/dn796nyf66kgp8rt055ke/.jpg?rlkey=lju8bmngowobrv5unwd4cepfp&raw=1,시시게드 강,シシュゲド川,希什格德河,Река Шишгэд
498,1,Байгалийн үзэсгэлэнт газар,Шишгэд Тэнгис голын бэлчир,Shishged Tengis River Delta,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,51.46801,99.02357,Рэнчинлхүмбэ сумын нутагт Цагааннуур сумын төвөөс баруун хойд зүгт 32 км зайтай оршино.,It is located 32 km northwest of the center of Tsagaannuur soum in Renchinlhumbe soum.,https://www.dropbox.com/scl/fi/z3l3q26xxbti86p5g4nne/.jpg?rlkey=mp54allfqo10gv8x29fo4hufh&raw=1,시시게드 텡기스 강 삼각주,シシュゲド・テンギス川デルタ,希什格德腾吉斯河三角洲,Дельта реки Шишгед Тенгис
499,1,Байгалийн үзэсгэлэнт газар,Дэлгэр мөрөн,Delger River,Хөвсгөл,Khuvsgul,Бүрэнтогтох,"Burentogtokh, Tunel, Tumurbulag, Tosontsengel",49.63129,99.783,Дэлгэр мөрөн Идэрийн голтой нийлэн Сэлэнгэ мөрний эхийг үүсгэнэ.,The Delger River merges with the Ider River to form the headwaters of the Selenge River.,https://www.dropbox.com/scl/fi/ojyfvno8esphlcgy2wcgm/.jpg?rlkey=ds1zvmbb3694cdtvy8r5azxfq&raw=1,델거 강,デルガー川,德尔格河,Река Делгер
500,1,Байгалийн үзэсгэлэнт газар,Хорьдол Сарьдаг дархан цаазат газар,Khoridol Saridag Strictly Protected Area,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,50.69031,99.72207,Ян сарьдаг бүхий өвөрмөц тогтоцтой өндөр уулын бүслүүрийг төлөөлсөн уулс юм,The mountains represent a high mountain belt with a unique formation of Yang Saridag.,https://www.dropbox.com/scl/fi/3tf4mnbx4ftbvxkcjypkh/2.jpg?rlkey=c37f45w0aq412hn51fi6ya8cx&raw=1,호돌 사리다그 야생동물 보호구역,ホードル サリダグ野生生物保護区,霍多尔萨里达格野生动物保护区,Заповедник Хордол Саридаг
501,2,Түүхийн дурсгалт газар,Алунгоо эхийн хөшөө,Statue of Mother Alungoo,Хөвсгөл,Khuvsgul,Чандмань-Өндөр,Chandmani-Undur,50.4165,100.976,Чандмань-Өндөр сумын төвөөс зүүн өмнө зүгт 12 км зайтай оршино.,It is located 12 km southeast of the center of Chandmani-Undur soum.,https://www.dropbox.com/scl/fi/ery3m8nvd471m2tecoz0o/.jpg?rlkey=juq022sfpf229ytt8k8t66wia&raw=1,알룽구 어머니 동상,マザー・アルングーの像,阿隆古母亲雕像,Статуя Матери Алунгу
502,2,Түүхийн дурсгалт газар,Удган мод,Shaman tree,Хөвсгөл,Khuvsgul,Цагаан-Үүр,Tsagaan-Uur,50.5391,101.46266,Цагаан-Үүр сумын төвөөс баруун зүгт 3.5 км зайтай оршино.,It is located 12 km west of the center of Tsagaan-Uur soum.,https://www.dropbox.com/scl/fi/o2n1dtj6q0our2nyp6037/.jpg?rlkey=b3q6uaxdd50qtra8pk8u0d9ai&raw=1,샤먼 트리,シャーマンツリー,萨满树,Дерево шамана
503,1,Байгалийн үзэсгэлэнт газар,Их уул,Ikh Uul Mountain,Хөвсгөл,Khuvsgul,Их уул,Ikh-Uul,49.44844,101.64292,"Байгалийн өвөрмөц тогтоц, түүхэн ач холбогдол бүхий уул юм.",It is a mountain with a unique natural formation and historical significance.,https://www.dropbox.com/scl/fi/v6ax9olh4f4ntnaeafnp5/.jpg?rlkey=g1ncpxlltuersnuu63qriquvv&raw=1,이크 울 산,イク・ウル山,伊赫乌拉山,Гора Их Уул
504,1,Байгалийн үзэсгэлэнт газар,Монгол шарын даваа,Mongolian Yellow Pass,Хөвсгөл,Khuvsgul,Цагааннуур,Tsagaannuur,52.147,98.942,Монгол улсын хойд цэг,The northernmost point of Mongolia,https://www.dropbox.com/scl/fi/u0402lcbmg07kdwskrhgo/.jpg?rlkey=qdfgphcuyy8wyizmc5ri95n12&raw=1,몽골의 욜티예 고개,モンゴルのジョルティエ峠,蒙古乔尔蒂耶山口,Монгол жёлтый перевал
505,1,Байгалийн үзэсгэлэнт газар,Эг гол,Eg River,Хөвсгөл ,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,50.24092,100.09429,"Монгол орны хамгийн гүн цэнгэг Хөвсгөл нуураас эх аван Хөвсгөл, Булган аймгуудын нутгаар урсан Сэлэнгэ мөрөнд зүүн гараас нь цутгадаг гол юм.","It is a river that originates from Lake Khuvsgul, the deepest freshwater lake in Mongolia, and flows through Khuvsgul and Bulgan provinces, where it flows into the Selenge River on the left bank.",https://www.dropbox.com/scl/fi/jnl8ol54cm59yh6rbsmyp/.jpg?rlkey=n6nd9vxvdjvvu6n0j0f17x30h&raw=1,에게해 강,エーゲ海川,爱琴海,Река Эг
506,1,Байгалийн үзэсгэлэнт газар,Дэлгэрхаан уул (3087м),Delgerkhaan Mountain (3087m),Хөвсгөл ,Khuvsgul,Улаан-Уул,Ulaan-Uul,50.76337,99.58168,Улаан-Уул сумын төвөөс зүүн хойд зүгт 38  км зайтай оршино.,It is located 38 km northeast of the center of Ulaan-Uul soum.,https://www.dropbox.com/scl/fi/6mlc0awbp41ktbx25yglh/.jpg?rlkey=9mndsrpd6x2x7ng1gemzpah15&raw=1,델게르칸 산,デルガーカーン山,德尔格汗山,Гора Дельгерхаан
507,2,Түүхийн дурсгалт газар,Дархадын 13 овоо,Darkhadyn 13 Ovoo,Хөвсгөл,khuvsgul,Улаан-Уул,Ulaan-Uul,50.57741,99.143,УлаанУул сумын төвөөс баруун өмнө зүгт 14 ъм зайтай оршино.,It is located 14 km southwest of the center of UlaanUul soum.,https://www.dropbox.com/scl/fi/j7naons558xm82aost80q/13.jpg?rlkey=lu0j42y5d5uz7ntolqy2n3q42&raw=1,다크하딘 13 오보,ダークハディン13 オヴォー,13 다크하드 힐스,Даркхадин 13 Овоо
508,1,Байгалийн үзэсгэлэнт газар,Жугнай нуур,Lake Jugnai,Хөвсгөл,Khuvsgul,Цэцэрлэг,Tsetserleg,49.34201,97.52259,Цэцэрлэг сумын төвөөс баруун өмнө зүгт 27 км зайтай оршино. ,It is located 27 km southwest of the center of Tsetserleg soum.,https://www.dropbox.com/scl/fi/hoyct7mqokc3jtgmsnx6u/.jpg?rlkey=sqzqjpe3d3rl0a1emvpefg4j3&raw=1,주그나이 호수,ジュグナイ湖,朱格奈湖,Озеро Джугнай
509,1,Байгалийн үзэсгэлэнт газар,Аварга тосон нуур,Avarga Toson Lake,Хэнтий ,Khentii,Дэлгэрхаан,Delgerkhaan,47.189,109.153,"Нуурын баруун хойд захад дээрээ цайвар саарал, доороо хар хөх бараан өнгөтэй маш нарийн тос шиг найнги шавар байх бөгөөд нуурын урд захад нарийн хар бэх мэт тас хар тослог шавар 50 сантиметр гүнээс гарч байдаг ажээ. Тосон нуурын баруун хойд өнцөгт байдаг хонхороос энэ нуурын ус ундрах бөгөөд тэрхүү хонхор нь цайвар өнгөтэй нарийн шавартай. Хонхор нь 15 метр урт, 7 метр өргөн, хөл алдаж шигдэхээр гүн ажээ.","On the northwest edge of the lake, there is a very fine oily mud that is light gray on top and dark blue underneath, and on the south edge of the lake, a very fine black oily mud that is as dark as ink emerges from a depth of 50 centimeters. The water of this lake flows from a depression in the northwest corner of Toson Lake, and that depression is made of light-colored fine mud. The depression is 15 meters long, 7 meters wide, and is deep enough to sink into.",https://www.dropbox.com/scl/fi/qhkqef574uwtbex492wko/.jpg?rlkey=0gb61h2b38n6ynynuwquwckj6&raw=1,아바르가 토손 호수,アヴァルガ トソン レイク,阿瓦尔加托森湖,Озеро Аварга Тосон
